cot_conts_id,cot_conts_name,cot_img_main_url,cot_theme_sub_id,thm_theme_type,thm_conts_type,thm_coord_type,cot_addr_full_old,cot_addr_full_new,cot_coord_data,cot_coord_x,cot_coord_y,cot_tel_no,cot_conts_detail,cot_conts_stat,cot_extra_data_01,cot_extra_data_02,cot_name_01,cot_value_01,cot_name_02,cot_value_02,cot_name_03,cot_value_03,cot_name_04,cot_value_04,cot_name_05,cot_value_05,cot_name_06,cot_value_06,cot_name_07,cot_value_07,cot_name_08,cot_value_08,cot_name_09,cot_value_09,cot_name_10,cot_value_10,cot_name_11,cot_value_11,cot_name_12,cot_value_12,cot_name_13,cot_value_13,cot_name_14,cot_value_14,cot_name_15,cot_value_15,cot_name_16,cot_value_16,cot_name_17,cot_value_17,cot_name_18,cot_value_18,cot_name_19,cot_value_19,cot_name_20,cot_value_20,cot_coord_type,cot_line_pattern,cot_line_color,cot_line_weight,fillcolor,fillpattern,fillpatternsize,cot_movie_url,cot_voice_url,cot_nation_base_area,cot_nation_point_number,cot_conts_lan_type,cot_kw,cot_sub_cate_id,cot_sub_cate_name,최종기점주소,위도,경도
05D-4050,긴고랑로(남로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 중곡동 164-1,서울특별시 광진구 능동로 373,,,,,,Y,,,기점,용마사거리,종점,동곡삼거리,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.52,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,04909,다사63105154,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 능동로 373,37.5626864,127.0822343
05D-4049,긴고랑로(북로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 중곡동 249-1,서울특별시 광진구 동일로 374,,,,,,Y,,,기점,동곡삼거리,종점,용마사거리,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.52,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,04913,다사62605171,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 동일로 374,37.538336,127.0619227
05D-4048,천호대로,/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 중곡동 649-4,서울특별시 광진구 천호대로 549,,,,,,Y,,,기점,군자역사거리,종점,군자교교차로,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.3,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,04919,다사62855098,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 천호대로 549,37.5576091,127.0792202
05D-4047,자양로(동로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 자양동 680-72,서울특별시 광진구 자양로 52,,,,,,Y,,,기점,잠실대교 북단,종점,자양사거리,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.75,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,05052,다사63374822,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 자양로 52,37.5384,127.0828
05D-4046,자양로(서로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 자양동 219-2,서울특별시 광진구 자양로 95,,,,,,Y,,,기점,자양사거리,종점,잠실대교 북단,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.75,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,05055,다사63184863,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 자양로 95,37.5362368,127.083211
05D-4045,자양로(동로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 구의동 246-19,서울특별시 광진구 자양로 102,,,,,,Y,,,기점,자양사거리,종점,구의사거리,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.91,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,05044,다사63234869,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 자양로 102,37.536844,127.0839531
05D-4044,자양로(서로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 구의동 80-49,서울특별시 광진구 자양로 197,,,,,,Y,,,기점,구의사거리,종점,자양사거리,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.91,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,04991,다사63354962,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 자양로 197,37.5317022,127.0858301
05D-4043,자양로,/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 구의동 74-2,서울특별시 광진구 천호대로 682,,,,,,Y,,,기점,아차산역교차로,종점,구의사거리,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.7,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,04992,다사63835015,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 천호대로 682,37.550168,127.090413
05D-4042,아차산로(동로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 광장동 315-3,서울특별시 광진구 구천면로 9,,,,,,Y,,,기점,광진 청소년센터,종점,동북아스위트힐아파트,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.6,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,04969,다사65244979,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 구천면로 9,37.546317,127.1082288
05D-4041,아차산로(서로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 광장동 331-3,서울특별시 광진구 아차산로 613,,,,,,Y,,,기점,광장로 교차지점,종점,광장사거리,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.39,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,04968,다사65254990,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 아차산로 613,37.5478384,127.1065088
05D-4040,아차산로(서로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 광장동 580,서울특별시 광진구 천호대로 808,,,,,,Y,,,기점,광장사거리,종점,올림픽대교북단교차로,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.85,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,04983,다사65004958,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 천호대로 808,37.544576,127.1030897
05D-4039,아차산로(동로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 광장동 571-1,서울특별시 광진구 광나루로 619,,,,,,Y,,,기점,올림픽대교북단교차로,종점,광장사거리,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.85,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,04974,다사64344917,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 광나루로 619,37.540033,127.0972771
05D-4038,아차산로,/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 구의동 200-2,서울특별시 광진구 광나루로 608,,,,,,Y,,,기점,올림픽대교북단교차로,종점,자양사거리,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),1.2,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,05034,다사64264916,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 광나루로 608,37.5411572,127.0952727
05D-4037,아차산로(북로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 자양동 779-6,서울특별시 광진구 아차산로 361,,,,,,Y,,,기점,자양사거리,종점,성수사거리,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),1.9,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,05026,다사63154869,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 아차산로 361,37.5369369,127.0829211
05D-4036,아차산로(남로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 자양동 23-4,서울특별시 광진구 아차산로 188,,,,,,Y,,,기점,성수사거리,종점,자양사거리,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),1.9,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,05071,다사61494927,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 아차산로 188,37.5424988,127.0968517
05D-4035,광나루로(남측),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 구의동 234-16,서울특별시 광진구 자양로 194,,,,,,Y,,,기점,광진구민방위교육센터,종점,구의사거리,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),1.4,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,05031,다사63384959,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 자양로 194,37.544856,127.085369
05D-4034,광나루로(북측),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 화양동 230,서울특별시 광진구 광나루로 398,,,,,,Y,,,기점,어린이대공원역(5번출구),종점,화양사거리,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.6,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,05009,다사62364987,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 광나루로 398,37.5471886,127.0737232
05D-4033,능동로(동로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 중곡동 157-8,서울특별시 광진구 천호대로 553,,,,,,Y,,,기점,군자역사거리,종점,용곡삼거리,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),1.4,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,04929,다사62885096,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 천호대로 553,37.5574239,127.0799464
05D-4032,능동로(서로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 중곡동 291-1,서울특별시 광진구 용마산로 173,,,,,,Y,,,기점,용곡삼거리,종점,군자역사거리,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),1.4,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,04903,다사63435229,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 용마산로 173,37.5633231,127.0869713
05D-4031,아차산로70길(서로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 광장동 561,서울특별시 광진구 아차산로70길 17-21,,,,,,Y,,,기점,광남중입구,종점,광남중고교입구교차로,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.5,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,04971,다사64954914,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 아차산로70길 17-21,37.5415459,127.1024404
05D-4030,아차산로70길(동로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 광장동 554-7,서울특별시 광진구 아차산로70길 61,,,,,,Y,,,기점,광남중고교입구교차로,종점,광남중입구,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.5,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,04973,다사64544896,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 아차산로70길 61,37.5396345,127.0999984
05D-4029,광나루로56길(서로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 구의동 629,서울특별시 광진구 광나루로56길 4,,,,,,Y,,,기점,광남중고교입구교차로,종점,테크노마트,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.5,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,05118,다사64484895,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 광나루로56길 4,37.5380834,127.0970064
05D-4028,광나루로56길(동로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 구의동 546-6,서울특별시 광진구 강변역로 87-2,,,,,,Y,,,기점,테크노마트,종점,광남중고교입구교차로,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.5,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,05116,다사64174857,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 강변역로 87-2,37.5370098,127.0932136
05D-4027,동일로(동로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 중곡동 612-7,서울특별시 광진구 천호대로 499,,,,,,Y,,,기점,군자교교차로,종점,장평교교차로,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),1.5,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,04920,다사62405120,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 천호대로 499,37.5595354,127.0745155
05D-4026,동일로(서로),/smgis2/file/ucimgs/conts/1657588761062/23D-4205_0_KOR.png,1-5,2,A,1,서울특별시 광진구 중곡동 681,서울특별시 광진구 동일로 459,,,,,,Y,,,기점,장평교교차로,종점,군자교교차로,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),1.5,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,04900,다사62895254,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 광진구 동일로 459,37.5710407,127.0795836
05D-3029,능동로10길,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 광진구 자양동 516-2,서울특별시 광진구 뚝섬로37길 28,,,,,,Y,,,기점,스타시티 C동,종점,광진문화예술회관,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.36,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05069,다사62314864,KOR,,1-4,(A)분리형 겸용도로,서울특별시 광진구 뚝섬로37길 28,37.5354211,127.0721321
05D-3028,아차산로36길,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 광진구 자양동 227-7,서울특별시 광진구 아차산로 272,,,,,,Y,,,기점,이마트,종점,스타시티 C동,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.27,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05065,다사62374889,KOR,,1-4,(A)분리형 겸용도로,서울특별시 광진구 아차산로 272,37.5384078,127.0731703
05D-3027,구천면로(아차산로까지),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 광진구 광장동 307-3,서울특별시 광진구 아차산로 586,,,,,,Y,,,기점,광장사거리,종점,광진교 북단,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.4,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,04970,다사65124967,KOR,,1-4,(A)분리형 겸용도로,서울특별시 광진구 아차산로 586,37.5380409,127.0895629
05D-3026,능동로(동로),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 광진구 화양동 111-72,서울특별시 광진구 광나루로 404,,,,,,Y,,,기점,어린이대공원역,종점,군자역사거리,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.2,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05021,다사62424986,KOR,,1-4,(A)분리형 겸용도로,서울특별시 광진구 광나루로 404,37.5452465,127.0818339
05D-3025,능동로(서로),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 광진구 군자동 478-5,서울특별시 광진구 천호대로 548,,,,,,Y,,,기점,군자역사거리,종점,어린이대공원역,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.2,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,04997,다사62825093,KOR,,1-4,(A)분리형 겸용도로,서울특별시 광진구 천호대로 548,37.5569163,127.0789312
05D-3024,능동로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 광진구 화양동 4-20,서울특별시 광진구 능동로 110,,,,,,Y,,,기점,건대입구역,종점,어린이대공원역,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.85,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05030,다사62094905,KOR,,1-4,(A)분리형 겸용도로,서울특별시 광진구 능동로 110,37.5406638,127.0713352
05D-3023,능동로,/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 광진구 자양동 73-2,서울특별시 광진구 능동로 10,,,,,,Y,,,기점,뚝섬유원지역,종점,건대입구역,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),0.95,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,05096,다사61744814,KOR,,1-4,(A)분리형 겸용도로,서울특별시 광진구 능동로 10,37.5315821,127.0667179
05D-3022,광나루로(북측),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 광진구 구의동 80-49,서울특별시 광진구 자양로 197,,,,,,Y,,,기점,구의사거리,종점,어린이대공원역,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),1.0,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,04991,다사63354962,KOR,,1-4,(A)분리형 겸용도로,서울특별시 광진구 자양로 197,37.5317022,127.0858301
05D-3021,천호대로(북로),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 광진구 광장동 244-28,서울특별시 광진구 천호대로 805,,,,,,Y,,,기점,광나루역 사거리,종점,군자교교차로,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),3.1,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,04968,다사64954966,KOR,,1-4,(A)분리형 겸용도로,서울특별시 광진구 천호대로 805,37.5447886,127.104972
05D-3020,천호대로(남로),/smgis2/file/ucimgs/conts/1657588761062/23C-4501_0_KOR.png,1-4,2,A,1,서울특별시 광진구 군자동 467-20,서울특별시 광진구 천호대로 528,,,,,,Y,,,기점,군자동 467-29,종점,광나루역 사거리,자전거도로의 종류,자전거보행자겸용도로(분리형),총 연장(km),2.8,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#00b050,5,#0000FF,0,24.0,,,04994,다사62615104,KOR,,1-4,(A)분리형 겸용도로,서울특별시 광진구 천호대로 528,37.5578363,127.0766173
05C-2053,뚝섬로52길(동로),/smgis2/file/ucimgs/conts/1657588761062/14C-2120_0_KOR.png,1-3,2,A,1,서울특별시 광진구 자양동 642,서울특별시 광진구 뚝섬로54길 74,,,,,,Y,,,기점,자양강변길 교차지점,종점,뚝섬로 교차지점,자전거도로의 종류,자전거우선도로,총 연장(km),0.4,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#ffc000,5,#0000FF,0,24.0,,,05109,다사62724777,KOR,,1-3,(A)자전거 우선도로,서울특별시 광진구 뚝섬로54길 74,37.529803,127.080171
05C-2052,뚝섬로52길(서로),/smgis2/file/ucimgs/conts/1657588761062/14C-2120_0_KOR.png,1-3,2,A,1,서울특별시 광진구 자양동 616-29,서울특별시 광진구 뚝섬로 629,,,,,,Y,,,기점,뚝섬로 교차지점,종점,자양강변길 교차지점,자전거도로의 종류,자전거우선도로,총 연장(km),0.4,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#ffc000,5,#0000FF,0,24.0,,,05063,다사62854817,KOR,,1-3,(A)자전거 우선도로,서울특별시 광진구 뚝섬로 629,37.532231,127.079621
05C-2051,자양로13길(동로),/smgis2/file/ucimgs/conts/1657588761062/14C-2120_0_KOR.png,1-3,2,A,1,서울특별시 광진구 자양동 636-10,서울특별시 광진구 뚝섬로 632,,,,,,Y,,,기점,뚝섬로 교차지점,종점,자양로교차지점,자전거도로의 종류,자전거우선도로,총 연장(km),0.55,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#ffc000,5,#0000FF,0,24.0,,,05100,다사62864815,KOR,,1-3,(A)자전거 우선도로,서울특별시 광진구 뚝섬로 632,37.5317941,127.079768
05C-2050,자양로13길(서로),/smgis2/file/ucimgs/conts/1657588761062/14C-2120_0_KOR.png,1-3,2,A,1,서울특별시 광진구 자양동 219-20,서울특별시 광진구 자양로 93,,,,,,Y,,,기점,자양로교차지점,종점,뚝섬로 교차지점,자전거도로의 종류,자전거우선도로,총 연장(km),0.55,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#ffc000,5,#0000FF,0,24.0,,,05056,다사63214859,KOR,,1-3,(A)자전거 우선도로,서울특별시 광진구 자양로 93,37.535965,127.0835246
05C-2049,자양강변길,/smgis2/file/ucimgs/conts/1657588761062/14C-2120_0_KOR.png,1-3,2,A,1,서울특별시 광진구 자양동 674,서울특별시 광진구 자양로3길 7,,,,,,Y,,,기점,광양중학교,종점,동일로 교차지점,자전거도로의 종류,자전거우선도로,총 연장(km),2.74,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#ffc000,5,#0000FF,0,24.0,,,05104,다사63494791,KOR,,1-3,(A)자전거 우선도로,서울특별시 광진구 자양로3길 7,37.5301583,127.0862864
05B-1017,천호대로,/smgis2/file/ucimgs/conts/1657588761062/01B-1006_0_KOR.png,1-2,2,A,1,서울특별시 광진구 군자동 463-9,서울특별시 광진구 천호대로 502,,,,,,Y,,,기점,군자교교차로,종점,코오롱글로벌빌딩앞(군자동 467-29),자전거도로의 종류,자전거전용차로,총 연장(km),0.3,관리부서,성동도로사업소,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#c00000,5,#0000FF,0,24.0,,,04994,다사62385116,KOR,,1-2,(A)자전거 전용차로,서울특별시 광진구 천호대로 502,37.5589224,127.0742157
05A-0507,천호대로,/smgis2/file/ucimgs/conts/1657588761062/25A-0725_0_KOR.png,1-1,2,A,1,서울특별시 광진구 광장동 218-1,서울특별시 광진구 아차산로 552,,,,,,Y,,,기점,광나루역사거리,종점,천호대교 북단,자전거도로의 종류,자전거전용도로(보도높이형),총 연장(km),0.2,관리부서,광진구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#7030a0,5,#0000FF,0,24.0,,,04971,다사65054957,KOR,,1-1,(A)자전거 전용도로,서울특별시 광진구 아차산로 552,37.5384,127.0828
04D-4032,천호대로,/smgis/ucimgs/conts/1657588761062/1657588761062_jimi0617_20240223141133_1.png,1-5,2,A,1,서울특별시 성동구 용답동 224-4,서울특별시 성동구 천호대로 450,"[[127.0693,37.56059],[127.06996,37.560513],[127.07055383334823,37.56044785563073],[127.07072683466846,37.56038988411606]]",,,,,Y,,,기점,천호대로454,종점,용답동237,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.12,관리부서,성동구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,04808,다사61965133,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 성동구 천호대로 450,37.5604139,127.0689262
04D-4031,천호대로,/smgis/ucimgs/conts/1657588761062/1657588761062_jimi0617_20240223140722_1.png,1-5,2,A,1,서울특별시 성동구 용답동 68-2,서울특별시 성동구 천호대로 302,"[[127.05375075317248,37.5657414756896],[127.05528604193756,37.564624751731465]]",,,,,Y,,,기점,천호대로302,종점,천호대로316,자전거도로의 종류,자전거보행자겸용도로(비분리형),총 연장(km),0.15,관리부서,성동구 교통행정과,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,L,#0070c0,5,#0000FF,0,24.0,,,04804,다사60595191,KOR,,1-5,(A)비분리형 겸용도로,서울특별시 성동구 천호대로 302,37.5606651,127.0675097
